CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_00662,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),39.61,1357.37,1
CUST_00663,Male,1,No,No,41,No,No phone service,No,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,67.42,2791.85,1
CUST_00664,Male,0,Yes,No,26,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),49.42,1340.32,1
CUST_00665,Female,0,Yes,No,61,Yes,No,DSL,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.42,6903.38,1
CUST_00666,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,25.44,269.03,1
CUST_00667,Female,0,No,No,64,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,108.1,6927.76,1
CUST_00668,Female,0,Yes,No,15,Yes,No,No,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.14,1306.34,1
CUST_00669,Female,0,Yes,Yes,63,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,56.28,3540.38,1
CUST_00670,Male,1,Yes,No,2,Yes,No,DSL,No internet service,No,No,No,Yes,No,Two year,Yes,Electronic check,107.96,219.98,1
CUST_00671,Female,0,Yes,No,1,Yes,No phone service,No,No,No,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),60.63,31.35,1
CUST_00672,Female,0,Yes,No,7,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,89.84,592.46,1
CUST_00673,Female,0,No,No,39,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,98.79,3815.21,1
CUST_00674,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),48.64,905.14,1
CUST_00675,Female,0,No,No,43,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),27.23,1140.63,0
CUST_00676,Female,0,Yes,Yes,59,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,106.81,6344.85,1
CUST_00677,Female,0,Yes,Yes,2,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),43.13,0.47,1
CUST_00678,Male,0,Yes,No,38,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,113.18,4304.73,1
CUST_00679,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),51.5,2747.99,1
CUST_00680,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,61.49,1872.49,1
CUST_00681,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.03,4151.86,1
CUST_00682,Male,0,No,No,48,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.79,3193.95,1
CUST_00683,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,116.28,346.13,1
CUST_00684,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No,One year,Yes,Electronic check,44.51,1759.09,1
CUST_00685,Male,0,No,No,28,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,80.83,2283.31,1
CUST_00686,Female,0,No,No,10,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.41,473.1,1
CUST_00687,Male,0,No,No,68,Yes,No,No,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),33.09,2197.46,0
CUST_00688,Female,0,Yes,No,16,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,48.88,787.86,1
CUST_00689,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,75.24,428.46,1
CUST_00690,Female,0,Yes,Yes,16,No,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),80.7,1272.73,1
CUST_00691,Female,0,Yes,No,59,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Electronic check,46.37,2743.65,1
CUST_00692,Female,0,Yes,No,43,Yes,No phone service,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,118.73,5090.16,1
CUST_00693,Female,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,56.27,3330.67,1
CUST_00694,Female,0,No,No,33,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.2,3493.55,1
CUST_00695,Male,1,Yes,No,9,Yes,No,No,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,23.5,235.5,0
CUST_00696,Male,1,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),89.52,2553.63,1
CUST_00697,Female,0,Yes,No,15,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.35,773.13,1
CUST_00698,Female,1,Yes,No,40,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,73.69,2950.3,1
CUST_00699,Male,0,No,No,20,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),103.66,2091.61,1
CUST_00700,Male,1,Yes,No,69,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),92.48,6397.83,1
CUST_00701,Female,1,No,No,27,Yes,No phone service,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.96,1541.12,1
CUST_00702,Female,0,No,No,23,Yes,No,No,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),93.25,2146.83,1
CUST_00703,Male,0,No,Yes,70,Yes,Yes,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,61.4,4252.21,1
CUST_00704,Male,1,No,No,37,Yes,No,No,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,26.35,923.57,0
CUST_00705,Male,1,No,No,13,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.56,1141.42,1
CUST_00706,Female,1,Yes,No,35,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,113.68,3939.38,1
CUST_00707,Male,0,Yes,Yes,19,No,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,28.37,563.05,1
CUST_00708,Female,0,No,No,51,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,88.76,4573.61,1
CUST_00709,Male,1,Yes,No,41,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,103.97,4255.05,1
CUST_00710,Male,0,No,No,52,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),79.66,4184.72,1
CUST_00711,Female,0,Yes,No,67,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,68.54,4601.24,1
CUST_00712,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),43.72,2274.35,0
CUST_00713,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,39.39,987.3,1
CUST_00714,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.63,865.37,1
CUST_00715,Female,0,Yes,Yes,38,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.13,3163.39,1
CUST_00716,Female,0,Yes,No,32,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,51.47,1589.5,1
CUST_00717,Female,0,Yes,No,23,Yes,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,68.84,1557.66,1
CUST_00718,Male,1,No,Yes,58,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No,One year,No,Electronic check,80.0,4714.88,1
CUST_00719,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,41.0,2612.73,1
CUST_00720,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),94.14,2594.74,1
CUST_00721,Male,0,No,No,49,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),82.86,4031.94,1
CUST_00722,Female,1,Yes,No,70,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.18,5516.05,0
CUST_00723,Female,0,No,Yes,1,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,67.81,77.24,1
CUST_00724,Male,0,Yes,No,26,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,Two year,No,Mailed check,56.48,1447.07,1
CUST_00725,Female,0,Yes,No,53,No,Yes,No,No,No,Yes,No internet service,Yes,No,One year,Yes,Mailed check,74.88,3961.69,0
CUST_00726,Male,0,No,Yes,36,No,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.57,3446.79,1
CUST_00727,Female,0,No,No,57,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,90.6,5147.57,0
CUST_00728,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,93.77,3186.09,1
CUST_00729,Male,0,No,No,5,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),40.94,199.99,1
CUST_00730,Female,0,No,No,31,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,97.97,3106.4,1
CUST_00731,Female,1,Yes,No,29,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,53.54,1551.67,1
CUST_00732,Male,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),43.31,2634.57,0
CUST_00733,Female,1,No,Yes,11,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),32.16,266.37,1
CUST_00734,Female,0,Yes,No,12,No,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),103.03,1244.76,1
CUST_00735,Male,0,No,Yes,11,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,82.32,836.39,1
CUST_00736,Female,1,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),104.13,4288.64,1
CUST_00737,Female,0,No,No,71,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),76.14,5410.92,1
CUST_00738,Male,0,Yes,Yes,44,Yes,Yes,No,No,No,No,No,No internet service,No,One year,Yes,Electronic check,106.03,4693.25,1
CUST_00739,Female,1,Yes,Yes,58,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Mailed check,75.66,4366.07,1
CUST_00740,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,84.58,5160.32,1
CUST_00741,Female,0,No,Yes,43,No,No,Fiber optic,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),25.64,1126.17,1
CUST_00742,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.97,3794.15,1
CUST_00743,Female,0,No,No,18,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.77,1457.21,1
CUST_00744,Male,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,44.21,3070.24,1
CUST_00745,Female,0,Yes,No,56,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,31.27,1746.4,1
CUST_00746,Male,0,Yes,No,62,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,54.72,3447.89,0
CUST_00747,Female,0,Yes,No,70,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,26.02,1839.44,1
CUST_00748,Male,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),80.08,1943.4,0
CUST_00749,Male,1,No,No,11,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,74.59,855.09,1
CUST_00750,Male,0,No,No,62,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,111.78,6907.33,1
CUST_00751,Female,1,Yes,No,34,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.76,2467.76,0
CUST_00752,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,92.97,6425.27,1
CUST_00753,Male,1,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,86.4,4227.54,1
CUST_00754,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.97,1730.6,1
CUST_00755,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),51.37,1327.86,1
CUST_00756,Male,1,Yes,No,44,Yes,No,DSL,No,No,No,No internet service,No internet service,Yes,Two year,No,Mailed check,61.54,2691.68,0
CUST_00757,Female,0,Yes,No,28,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,Yes,One year,No,Electronic check,31.98,880.66,1
CUST_00758,Male,0,Yes,Yes,21,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.05,1813.66,1
CUST_00759,Male,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.24,721.36,1
CUST_00760,Female,0,Yes,No,47,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,74.88,3558.32,1
CUST_00761,Male,0,No,Yes,3,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,112.15,283.26,1
CUST_00762,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,No,Mailed check,88.29,628.38,0
CUST_00763,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.77,214.12,1
CUST_00764,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.46,3813.56,1
CUST_00765,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.22,247.1,1
CUST_00766,Female,0,Yes,No,30,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,105.02,3143.36,1
CUST_00767,Female,0,Yes,No,9,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.38,875.17,1
CUST_00768,Male,0,Yes,Yes,42,Yes,No,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,51.52,2121.06,1
CUST_00769,Male,0,No,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,111.96,311.88,1
CUST_00770,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,34.74,35.83,1
CUST_00771,Female,0,Yes,No,30,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),47.61,1388.91,1
CUST_00772,Female,0,Yes,No,50,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),23.39,1232.63,1
CUST_00773,Male,0,No,No,8,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,51.13,348.86,1
CUST_00774,Female,0,No,No,36,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),61.4,2249.79,1
CUST_00775,Female,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.13,2516.26,1
CUST_00776,Female,0,No,No,45,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,No,One year,No,Credit card (automatic),21.26,920.93,0
CUST_00777,Male,0,No,No,54,Yes,Yes,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,21.05,1100.35,1
CUST_00778,Male,0,No,Yes,23,Yes,No phone service,No,No,No internet service,No,Yes,No internet service,No internet service,Two year,No,Electronic check,112.4,2546.33,1
CUST_00779,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),93.48,6295.46,1
CUST_00780,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,89.84,1008.83,1
CUST_00781,Female,0,No,Yes,43,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),98.57,4230.37,1
CUST_00782,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,89.42,2866.78,1
CUST_00783,Male,0,No,Yes,3,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),26.15,77.86,1
CUST_00784,Male,0,Yes,Yes,68,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,112.57,7656.86,1
CUST_00785,Male,0,Yes,Yes,50,No,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),62.88,3120.0,1
CUST_00786,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),65.34,1082.61,1
CUST_00787,Male,1,No,Yes,4,Yes,No phone service,No,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,108.66,415.98,1
CUST_00788,Female,0,No,No,48,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,One year,No,Mailed check,40.45,1971.41,0
CUST_00789,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,51.28,2019.91,1
CUST_00790,Male,0,Yes,No,4,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),105.5,467.17,1
CUST_00791,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,71.97,5084.77,1
CUST_00792,Male,0,Yes,Yes,51,Yes,Yes,No,No,No,No,No internet service,Yes,Yes,One year,No,Mailed check,62.01,3183.14,1
CUST_00793,Female,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,115.46,3820.87,1
CUST_00794,Female,1,Yes,Yes,17,No,No,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.87,1865.99,1
CUST_00795,Male,1,Yes,No,20,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Electronic check,108.74,2144.57,1
CUST_00796,Male,0,Yes,No,33,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),41.22,1323.9,1
CUST_00797,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),104.39,540.82,1
CUST_00798,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),85.67,2343.64,1
CUST_00799,Male,0,No,No,16,No,Yes,DSL,No internet service,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),89.15,1404.76,1
